window,lag,raw_acf,absolute_acf,leverage
45,4,-0.5113999229623641,0.3480662267192357,-0.18574450676771542
45,5,0.1854348014134111,-0.6434981754710064,0.3893873356161972
45,6,-0.4407164037891778,0.04574347621691702,-0.1031734835665403
45,7,-0.4516518216357716,0.6192091825201441,-0.014030341854890233
46,1,-0.4577347602554283,0.2375882337851396,0.18942359014253318
46,2,0.2941925467040916,-0.2159045030793169,0.11837785148973347
46,3,-0.10583780998103476,0.2937223966901429,-0.06550754244166075
46,4,0.07504881201172986,0.21594280163229476,0.01616442992555501
46,5,0.11767447610274757,0.04901687716140591,0.6633369584276199
46,6,-0.437364714564737,0.10992057106091117,0.12037014778009743
46,7,0.065349820146769,0.0035546997928360617,-0.004845040381877605
47,1,-0.570924871686448,0.30084455778120905,0.19447205429714165
47,2,0.3135718549345482,-0.12442235783406934,0.07179393224734251
47,3,-0.14883193922937682,0.1039472540176872,-0.03973049677813004
47,4,-0.08887292289998105,-0.016010274857768594,0.1033911830142766
47,5,0.25766543433867795,0.025236470248350726,0.4684398758530869
47,6,-0.4371790547189467,0.017342783900808838,0.174459584441158
47,7,0.43566923362097515,-0.23360462074930757,-0.014744816069599376
48,1,-0.5972016289862404,0.49820609978900243,0.16939224881831685
48,2,0.3678503979730383,0.06903449041511235,-0.005535933922136714
48,3,-0.03332430195242058,0.054107221340802224,0.015834086255177092
48,4,0.07446707973861375,-0.007050330514163658,0.15725042919031998
48,5,0.14020121778615321,0.09853386301538034,0.5034054532201531
48,6,-0.37183045252990904,-0.32395351242126946,0.13319479615787458
48,7,0.38225911486460945,-0.7396598105288642,0.009834232854914781
49,1,-0.6784222137874133,0.3826673547681497,0.22799064888104914
49,2,0.34564804703690777,0.01039572939384566,0.005435033437385931
49,3,-0.16304871738059784,-0.07420656600392804,0.006210384101843142
49,4,0.15146622406455093,-0.0663653997777567,0.19009371149202484
49,5,-0.18792899908056304,-0.18305567580090873,0.19105839417495177
49,6,0.12137605265230987,-0.3031115731996972,-0.15241706911527675
49,7,-0.002012146459978584,-0.5202750702134539,0.011934379052581028
50,1,-0.6544413396159587,0.4091117273871622,0.2702301984174213
50,2,0.12182658013102962,-0.14365778563390594,-0.08995577694697911
50,3,0.21524034403383047,-0.1083502389126104,0.028223170346480152
50,4,-0.2381701093812407,-0.1571365062712216,0.14251233901421714
50,5,0.01247820341725064,-0.20759359603073607,-0.0011598823713194378
50,6,0.15064340395097597,-0.17545680097171365,-0.11193622897367925
50,7,-0.10193113818026106,-0.34229243972474765,0.08035786886604025
51,1,-0.3779390839198092,0.3418133242471067,0.12150959736431924
51,2,-0.11732649808887657,-0.06773529962522493,0.058831055112226686
51,3,0.25161883957780834,0.09822460496941551,0.07047061960143143
51,4,-0.15636839236496555,0.09558572745589144,0.21747048565431124
51,5,-0.21876580223511422,-0.005370748169316085,0.11754292935109575
51,6,0.45901049620474305,0.05442406854112452,-0.246456859495834
51,7,-0.1464170513371684,0.04528856735944038,0.36340330807604804
52,1,-0.38502701501409636,0.4066446250113364,0.17041745792682486
52,2,-0.04043960656691612,0.024367583313455583,0.15412944459086764
52,3,0.24741643466900562,0.15375353220798677,0.12374376234245615
52,4,-0.2005059956837108,0.13851204301320205,0.20425203823187685
52,5,-0.16455763424629608,0.015456305773875113,0.1450171660832393
52,6,0.08475620478373509,0.20313648227563802,0.1369814847058285
52,7,0.13645548222885087,0.3100723975118796,0.1811564532106897
53,1,-0.30690453987563343,0.04993262708774253,0.059752552277853636
53,2,-0.19213189207420317,-0.10879673148570083,0.21696025694268398
53,3,0.1666586725820957,0.17487204002469692,0.079558587914769
53,4,-0.15199742166128105,0.17827386944292908,0.12500712829850055
53,5,-0.07952722951437077,0.028425865593319614,0.11004847404457552
53,6,0.19259295911225255,0.01401978688229974,0.20395105898394186
53,7,0.24062816523909358,0.006891181896196651,0.18790264275324814
54,1,-0.00022756154985986327,0.18418429268677577,-0.004411890959713114
54,2,-0.31589003592563863,0.5688468261598763,0.3428762035598294
54,3,0.15831683298435525,0.2330302822012239,-0.1085221828185837
54,4,-0.10594182333150211,0.3032377470182613,-0.20481102332809498
54,5,-0.20790785012838905,0.341979255925111,-0.28933862538962585
54,6,0.20098726637118774,0.45309972294221273,0.0680309870434889
54,7,0.26103070370398623,0.38485048870255056,0.05227663835552877
55,1,-5.557391401366174e-06,0.24730123104793986,0.014483063832805537
55,2,-0.30389784021144517,0.5773832528814778,0.42841831311075756
55,3,0.0737289603039785,0.26199434877533406,0.06919528237204282
